original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
71,both_male,6,86,holte ... ab,NP2-Causality,Der Taxifahrer,holte,"den Passagier ab,",weil,er,am frühen Morgen,führerscheinlos war,und ,die Kosten,bezahlte,"Der Taxifahrer holte den Passagier ab, weil er am frühen Morgen führerscheinlos war und die Kosten bezahlte.",ok_prefix_keep_particle_or_punctuation,Der Taxifahrer,Die Taxifahrerin,den Passagier,die Passagierin,NP2,,,picked up,AgP,6,0,0.45,-71,NP2,holte ... ab,abholte,0.27,7,,"Der Taxifahrer holte die Passagierin ab, weil sie am frühen Morgen führerscheinlos war und die Kosten bezahlte. ",führerscheinlos,0.01,15,43.75,43.75,suboptimal,nonamb
71,both_female,7,86,holte ... ab,NP2-Causality,Die Taxifahrerin,holte,"die Passagierin ab,",weil,sie,am frühen Morgen,führerscheinlos war,und ,die Kosten,bezahlte,"Die Taxifahrerin holte die Passagierin ab, weil sie am frühen Morgen führerscheinlos war und die Kosten bezahlte.",ok_prefix_keep_particle_or_punctuation,Der Taxifahrer,Die Taxifahrerin,den Passagier,die Passagierin,NP2,,,picked up,AgP,6,0,0.45,-71,NP2,holte ... ab,abholte,0.27,7,,"Der Taxifahrer holte die Passagierin ab, weil sie am frühen Morgen führerscheinlos war und die Kosten bezahlte. ",führerscheinlos,0.01,15,43.75,43.75,suboptimal,nonamb
71,swapped,8,86,holte ... ab,NP2-Causality,Die Taxifahrerin,holte,"den Passagier ab,",weil,er,am frühen Morgen,führerscheinlos war,und ,die Kosten,bezahlte,"Die Taxifahrerin holte den Passagier ab, weil er am frühen Morgen führerscheinlos war und die Kosten bezahlte.",ok_prefix_keep_particle_or_punctuation,Der Taxifahrer,Die Taxifahrerin,den Passagier,die Passagierin,NP2,,,picked up,AgP,6,0,0.45,-71,NP2,holte ... ab,abholte,0.27,7,,"Der Taxifahrer holte die Passagierin ab, weil sie am frühen Morgen führerscheinlos war und die Kosten bezahlte. ",führerscheinlos,0.01,15,43.75,43.75,suboptimal,nonamb
96,original,1,87,entlohnte,NP1-Causality,Der Landwirt,entlohnte,"die Erntehelferin,",weil,er,bis spät abends,gerecht war,und ,den Anteil,berechnet hatte,"Der Landwirt entlohnte die Erntehelferin, weil er bis spät abends gerecht war und den Anteil berechnet hatte.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil er bis spät abends gerecht war und den Anteil berechnete.",gerecht,56.68,7,75,75,optimal,nonamb
96,both_male,2,87,entlohnte,NP1-Causality,Der Landwirt,entlohnte,"den Erntehelfer,",weil,er,bis spät abends,gerecht war,und ,den Anteil,berechnet hatte,"Der Landwirt entlohnte den Erntehelfer, weil er bis spät abends gerecht war und den Anteil berechnet hatte.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil er bis spät abends gerecht war und den Anteil berechnete.",gerecht,56.68,7,75,75,optimal,nonamb
96,both_female,3,87,entlohnte,NP1-Causality,Die Landwirtin,entlohnte,"die Erntehelferin,",weil,sie,bis spät abends,gerecht war,und ,den Anteil,berechnet hatte,"Die Landwirtin entlohnte die Erntehelferin, weil sie bis spät abends gerecht war und den Anteil berechnet hatte.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil er bis spät abends gerecht war und den Anteil berechnete.",gerecht,56.68,7,75,75,optimal,nonamb
96,swapped,4,87,entlohnte,NP1-Causality,Die Landwirtin,entlohnte,"den Erntehelfer,",weil,sie,bis spät abends,gerecht war,und ,den Anteil,berechnet hatte,"Die Landwirtin entlohnte den Erntehelfer, weil sie bis spät abends gerecht war und den Anteil berechnet hatte.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil er bis spät abends gerecht war und den Anteil berechnete.",gerecht,56.68,7,75,75,optimal,nonamb
97,original,5,87,entlohnte,NP2-Causality,Der Landwirt,entlohnte,"die Erntehelferin,",weil,sie,bis spät abends,arbeitssam war,und ,die Ernte,eingefahren war,"Der Landwirt entlohnte die Erntehelferin, weil sie bis spät abends arbeitssam war und die Ernte eingefahren war.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil sie bis spät abends arbeitsam war und die Ernte sicherte. ",arbeitsam,0.34,9,75,75,optimal,nonamb
97,both_male,6,87,entlohnte,NP2-Causality,Der Landwirt,entlohnte,"den Erntehelfer,",weil,er,bis spät abends,arbeitssam war,und ,die Ernte,eingefahren war,"Der Landwirt entlohnte den Erntehelfer, weil er bis spät abends arbeitssam war und die Ernte eingefahren war.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil sie bis spät abends arbeitsam war und die Ernte sicherte. ",arbeitsam,0.34,9,75,75,optimal,nonamb
97,both_female,7,87,entlohnte,NP2-Causality,Die Landwirtin,entlohnte,"die Erntehelferin,",weil,sie,bis spät abends,arbeitssam war,und ,die Ernte,eingefahren war,"Die Landwirtin entlohnte die Erntehelferin, weil sie bis spät abends arbeitssam war und die Ernte eingefahren war.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil sie bis spät abends arbeitsam war und die Ernte sicherte. ",arbeitsam,0.34,9,75,75,optimal,nonamb
97,swapped,8,87,entlohnte,NP2-Causality,Die Landwirtin,entlohnte,"den Erntehelfer,",weil,er,bis spät abends,arbeitssam war,und ,die Ernte,eingefahren war,"Die Landwirtin entlohnte den Erntehelfer, weil er bis spät abends arbeitssam war und die Ernte eingefahren war.",ok_prefix_keep_particle_or_punctuation,Der Landwirt,Die Landwirtin,den Erntehelfer,die Erntehelferin,neutral,,,remunerated,AgP,11,0,0.18,-6,neutral,entlohnte,entlohnte,0.42,9,,"Der Landwirt entlohnte die Erntehelferin, weil sie bis spät abends arbeitsam war und die Ernte sicherte. ",arbeitsam,0.34,9,75,75,optimal,nonamb
188,original,1,88,sorgte sich um ,NP1-Causality,Der Sohn,sorgte sich um ,"die Mutter,",weil ,er,seit Längerem,fachkundig war,und,Krankheiten,kannte,"Der Sohn sorgte sich um die Mutter, weil er seit Längerem fachkundig war und Krankheiten kannte.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil er von Anfang an fachkundig war und die Pflege übernahm. ",fachkundig,4,10,43.75,43.75,suboptimal,nonamb
188,both_male,2,88,sorgte sich um ,NP1-Causality,Der Sohn,sorgte sich um ,"den Vater,",weil ,er,seit Längerem,fachkundig war,und,Krankheiten,kannte,"Der Sohn sorgte sich um den Vater, weil er seit Längerem fachkundig war und Krankheiten kannte.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil er von Anfang an fachkundig war und die Pflege übernahm. ",fachkundig,4,10,43.75,43.75,suboptimal,nonamb
188,both_female,3,88,sorgte sich um ,NP1-Causality,Die Tochter,sorgte sich um ,"die Mutter,",weil ,sie,seit Längerem,fachkundig war,und,Krankheiten,kannte,"Die Tochter sorgte sich um die Mutter, weil sie seit Längerem fachkundig war und Krankheiten kannte.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil er von Anfang an fachkundig war und die Pflege übernahm. ",fachkundig,4,10,43.75,43.75,suboptimal,nonamb
188,swapped,4,88,sorgte sich um ,NP1-Causality,Die Tochter,sorgte sich um ,"den Vater,",weil ,sie,seit Längerem,fachkundig war,und,Krankheiten,kannte,"Die Tochter sorgte sich um den Vater, weil sie seit Längerem fachkundig war und Krankheiten kannte.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil er von Anfang an fachkundig war und die Pflege übernahm. ",fachkundig,4,10,43.75,43.75,suboptimal,nonamb
189,original,5,88,sorgte sich um ,NP2-Causality,Der Sohn,sorgte sich um ,"die Mutter,",weil ,sie,seit Längerem,angeschlagen war,und,die Gesundheit,litt,"Der Sohn sorgte sich um die Mutter, weil sie seit Längerem angeschlagen war und die Gesundheit litt.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil sie von Anfang an angeschlagen war und die Gesundheit litt. ",angeschlagen,5.13,12,43.75,43.75,suboptimal,nonamb
189,both_male,6,88,sorgte sich um ,NP2-Causality,Der Sohn,sorgte sich um ,"den Vater,",weil ,er,seit Längerem,angeschlagen war,und,die Gesundheit,litt,"Der Sohn sorgte sich um den Vater, weil er seit Längerem angeschlagen war und die Gesundheit litt.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil sie von Anfang an angeschlagen war und die Gesundheit litt. ",angeschlagen,5.13,12,43.75,43.75,suboptimal,nonamb
189,both_female,7,88,sorgte sich um ,NP2-Causality,Die Tochter,sorgte sich um ,"die Mutter,",weil ,sie,seit Längerem,angeschlagen war,und,die Gesundheit,litt,"Die Tochter sorgte sich um die Mutter, weil sie seit Längerem angeschlagen war und die Gesundheit litt.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil sie von Anfang an angeschlagen war und die Gesundheit litt. ",angeschlagen,5.13,12,43.75,43.75,suboptimal,nonamb
189,swapped,8,88,sorgte sich um ,NP2-Causality,Die Tochter,sorgte sich um ,"den Vater,",weil ,er,seit Längerem,angeschlagen war,und,die Gesundheit,litt,"Die Tochter sorgte sich um den Vater, weil er seit Längerem angeschlagen war und die Gesundheit litt.",ok_prefix_keep_particle_or_punctuation,Der Sohn,Die Tochter,den Vater,die Mutter,NP1,,,worried,StimExp,7,4,-1.82,76,NP1,sorgte sich um ,sorgte,12.03,6,,"Der Sohn sorgte sich um die Mutter, weil sie von Anfang an angeschlagen war und die Gesundheit litt. ",angeschlagen,5.13,12,43.75,43.75,suboptimal,nonamb
12,original,1,89,dankte,NP1-Causality,Der Angehörige,dankte,"der Nonne,",weil ,er,bis zum Ende,höflich war,und,Anstand,bewahrte,"Der Angehörige dankte der Nonne, weil er bis zum Ende höflich war und Anstand bewahrte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil er bis zum Ende höflich war und die Freundlichkeit zeigte.",höflich,5.82,7,100,100,optimal,nonamb
12,both_male,2,89,dankte,NP1-Causality,Der Angehörige,dankte,"dem Mönch,",weil ,er,bis zum Ende,höflich war,und,Anstand,bewahrte,"Der Angehörige dankte dem Mönch, weil er bis zum Ende höflich war und Anstand bewahrte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil er bis zum Ende höflich war und die Freundlichkeit zeigte.",höflich,5.82,7,100,100,optimal,nonamb
12,both_female,3,89,dankte,NP1-Causality,Die Angehörige,dankte,"der Nonne,",weil ,sie,bis zum Ende,höflich war,und,Anstand,bewahrte,"Die Angehörige dankte der Nonne, weil sie bis zum Ende höflich war und Anstand bewahrte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil er bis zum Ende höflich war und die Freundlichkeit zeigte.",höflich,5.82,7,100,100,optimal,nonamb
12,swapped,4,89,dankte,NP1-Causality,Die Angehörige,dankte,"dem Mönch,",weil ,sie,bis zum Ende,höflich war,und,Anstand,bewahrte,"Die Angehörige dankte dem Mönch, weil sie bis zum Ende höflich war und Anstand bewahrte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil er bis zum Ende höflich war und die Freundlichkeit zeigte.",höflich,5.82,7,100,100,optimal,nonamb
13,original,5,89,dankte,NP2-Causality,Der Angehörige,dankte,"der Nonne,",weil ,sie,bis zum Ende,gütig war,und,Mitgefühl,zeigte,"Der Angehörige dankte der Nonne, weil sie bis zum Ende gütig war und Mitgefühl zeigte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil sie bis zum Ende gütig war und das Mitgefühl bewahrte.",gütig,2.94,5,100,100,optimal,nonamb
13,both_male,6,89,dankte,NP2-Causality,Der Angehörige,dankte,"dem Mönch,",weil ,er,bis zum Ende,gütig war,und,Mitgefühl,zeigte,"Der Angehörige dankte dem Mönch, weil er bis zum Ende gütig war und Mitgefühl zeigte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil sie bis zum Ende gütig war und das Mitgefühl bewahrte.",gütig,2.94,5,100,100,optimal,nonamb
13,both_female,7,89,dankte,NP2-Causality,Die Angehörige,dankte,"der Nonne,",weil ,sie,bis zum Ende,gütig war,und,Mitgefühl,zeigte,"Die Angehörige dankte der Nonne, weil sie bis zum Ende gütig war und Mitgefühl zeigte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil sie bis zum Ende gütig war und das Mitgefühl bewahrte.",gütig,2.94,5,100,100,optimal,nonamb
13,swapped,8,89,dankte,NP2-Causality,Die Angehörige,dankte,"dem Mönch,",weil ,er,bis zum Ende,gütig war,und,Mitgefühl,zeigte,"Die Angehörige dankte dem Mönch, weil er bis zum Ende gütig war und Mitgefühl zeigte.",ok_prefix_keep_particle_or_punctuation,Der Angehörige,Die Angehörige,dem Mönch,der Nonne,NP2,,,thanked,AgEvo,7,37,2.31,-92,NP2,dankte,bedankte,2.58,8,,"Der Angehörige bedankte sich bei der Nonne, weil sie bis zum Ende gütig war und das Mitgefühl bewahrte.",gütig,2.94,5,100,100,optimal,nonamb
132,original,1,90,überraschte,NP1-Causality,Der Liebhaber,überraschte,"die Liebste,",weil,er,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
132,both_male,2,90,überraschte,NP1-Causality,Der Liebhaber,überraschte,"den Liebsten,",weil,er,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Der Liebhaber überraschte den Liebsten, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
132,both_female,3,90,überraschte,NP1-Causality,Die Liebhaberin,überraschte,"die Liebste,",weil,sie,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Die Liebhaberin überraschte die Liebste, weil sie in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
132,swapped,4,90,überraschte,NP1-Causality,Die Liebhaberin,überraschte,"den Liebsten,",weil,sie,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Die Liebhaberin überraschte den Liebsten, weil sie in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
133,original,5,90,überraschte,NP2-Causality,Der Liebhaber,überraschte,"die Liebste,",weil,sie,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,both_male,6,90,überraschte,NP2-Causality,Der Liebhaber,überraschte,"den Liebsten,",weil,er,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Der Liebhaber überraschte den Liebsten, weil er in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,both_female,7,90,überraschte,NP2-Causality,Die Liebhaberin,überraschte,"die Liebste,",weil,sie,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Die Liebhaberin überraschte die Liebste, weil sie in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,swapped,8,90,überraschte,NP2-Causality,Die Liebhaberin,überraschte,"den Liebsten,",weil,er,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Die Liebhaberin überraschte den Liebsten, weil er in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Der Liebhaber,Die Liebhaberin,den Liebsten,die Liebste,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
198,original,1,91,entsetzte,NP1-Causality,Der Spaziergänger,entsetzte,"die Anwohnerin, ",weil ,er,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Der Spaziergänger entsetzte die Anwohnerin, weil er in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,both_male,2,91,entsetzte,NP1-Causality,Der Spaziergänger,entsetzte,"den Anwohner, ",weil ,er,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Der Spaziergänger entsetzte den Anwohner, weil er in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,both_female,3,91,entsetzte,NP1-Causality,Die Spaziergängerin,entsetzte,"die Anwohnerin, ",weil ,sie,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Die Spaziergängerin entsetzte die Anwohnerin, weil sie in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,swapped,4,91,entsetzte,NP1-Causality,Die Spaziergängerin,entsetzte,"den Anwohner, ",weil ,sie,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Die Spaziergängerin entsetzte den Anwohner, weil sie in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
199,original,5,91,entsetzte,NP2-Causality,Der Spaziergänger,entsetzte,"die Anwohnerin, ",weil ,sie,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Der Spaziergänger entsetzte die Anwohnerin, weil sie in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,both_male,6,91,entsetzte,NP2-Causality,Der Spaziergänger,entsetzte,"den Anwohner, ",weil ,er,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Der Spaziergänger entsetzte den Anwohner, weil er in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,both_female,7,91,entsetzte,NP2-Causality,Die Spaziergängerin,entsetzte,"die Anwohnerin, ",weil ,sie,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Die Spaziergängerin entsetzte die Anwohnerin, weil sie in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,swapped,8,91,entsetzte,NP2-Causality,Die Spaziergängerin,entsetzte,"den Anwohner, ",weil ,er,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Die Spaziergängerin entsetzte den Anwohner, weil er in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Der Spaziergänger,Die Spaziergängerin,den Anwohner,die Anwohnerin,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
64,original,1,92,jubelte …  zu,NP1-Causality,Der Wettkämpfer,jubelte,"der Trainerin zu,",weil,er,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Der Wettkämpfer jubelte der Trainerin zu, weil er bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Der Wettkämpfer,Die Wettkämpferin,dem Trainer,der Trainerin,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
